age,monthly_income,collateral_value,loan_amount,state,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,marital_status,informed_restriction,monthly_payment,informed_purpose,auto_brand,auto_model,auto_year,pre_approved,form_completed,sent_to_analysis,channel,zip_code,gender,utm_term,education_level
49,2400.0,9000.0,8000.0,MG,4000.0,0.0,0,0,0,0,0,not_informed,0.0,333.33,entradaparacomprarcasa,Honda,Accord Sedã EX 3.5 V6 24V,2015.0,1,0,0,remarketing,3704XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
49,6000.0,25000.0,22500.0,PA,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,727.95,not_informed,Fiat,Palio Week. ATTRACTIVE 1.4 Fire Flex 8V,2011.0,1,0,0,display,6854XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
39,4000.0,30000.0,15000.0,PE,0.0,0.0,0,0,0,0,0,not_informed,0.0,838.69,controle financeiro,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Aut.,2010.0,1,0,0,display,5222XXXX,male,,Educação superior completa
41,2500.0,45000.0,5000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,208.33,not_informed,Renault,LOGAN Authentique Plus Hi-F. 1.0 16V 4p,2016.0,1,0,0,display,3550XXXX,male,,not_informed
27,3800.0,16000.0,14400.0,BA,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,465.89,Investimentos ,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2006.0,1,1,0,display,4073XXXX,female,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
37,9700.0,25000.0,11500.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,372.06,not_informed,Fiat,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,2012.0,1,0,0,search,9781XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
28,6000.0,25826.0,7000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2012.0,1,0,1,affiliates,3582XXXX,,,Educação superior incompleta.
22,3400.0,22500.0,20250.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,843.75,construção,GM - Chevrolet,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,2011.0,1,0,0,display,3940XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
24,2500.0,20700.0,5000.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,333.33,para investir em um novo negócio,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2010.0,1,0,0,search,3566XXXX,male,,Educação superior incompleta.
27,3000.0,23000.0,7000.0,SP,3000.0,0.0,0,0,0,0,0,not_informed,0.0,291.67,Construir ,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2010.0,1,0,0,display,6900XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,2320.0,10000.0,5000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,212.26,Negócios,Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,2014.0,1,0,0,display,3955XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
18,6000.0,30000.0,27000.0,PE,0.0,0.0,0,0,0,0,0,not_informed,1.0,1125.0,para comercio,Hyundai,Tucson 2.0 16V Mec.,2010.0,1,1,1,display,5592XXXX,male,,not_informed
36,2050.0,17000.0,5000.0,PR,3000.0,1.0,0,0,0,1,0,not_informed,0.0,333.33,Refinanciamento ,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2009.0,1,0,0,display,8191XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
39,8000.0,45000.0,35000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1260.21,pagar contas e reformar casa ,Hyundai,HR 2.5 TCI Diesel (RS/RD),2007.0,1,0,0,referral,6790XXXX,male,,not_informed
24,2300.0,15000.0,13500.0,ES,0.0,0.0,0,0,0,0,0,not_informed,0.0,436.77,"Comprar o veículo é pagar parcelas mensais, tendo FGTS como entrada.",Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2007.0,1,0,0,display,2911XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
22,2500.0,30000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,212.26,pagamento de diversas coisas,GM - Chevrolet,Astra Sed.Advant. 2.0 8V MPFI FlexP. Aut,2010.0,1,0,0,search,1258XXXX,female,,not_informed
27,7000.0,25000.0,13000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,866.67,Casamento,GM - Chevrolet,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2013.0,1,1,0,seo,3334XXXX,female,,Educação superior completa
37,4300.0,29300.0,10000.0,DF,4375.592031572431,1.0,0,0,1,0,0,not_informed,0.0,974.87,Construção,Ford,EcoSport XLT FREESTYLE 2.0 Flex 16V 5p,2009.0,1,0,0,remarketing,7336XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
45,10000.0,26000.0,10000.0,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,572.0,Investimento ,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2010.0,1,0,0,search,9124XXXX,,m,Educação superior completa
45,3000.0,15000.0,11000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,1.0,615.04,envestir,GM - Chevrolet,Corsa Hatchback 1.0 MPFI 8V 71cv 5p,2003.0,1,0,0,search,9910XXXX,female,,not_informed
33,1968.0,31000.0,12000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,388.24,not_informed,Citroën,C4 Excl./Excl. Solar. 2.0 Flex 16V Mec.,2010.0,1,0,0,display,3516XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
42,6000.0,14000.0,12600.0,RN,0.0,0.0,0,0,0,0,0,not_informed,0.0,704.5,TROCAR POR OUTRO  MAIS NOVO,Ford,Fiesta Sed. Supercharger 1.0 8V 4p,2005.0,1,0,0,display,5908XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
21,4000.0,23000.0,20700.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,862.5,Completar o restante do valor.,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Aut,2011.0,1,0,0,display,1725XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
29,2000.0,13000.0,8500.0,PE,0.0,0.0,0,0,0,0,0,not_informed,0.0,416.67,Investir no meu negócio,Ford,Fiesta Street/ Action 1.0 8v 5p,2005.0,1,0,0,remarketing,5434XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,2500.0,21000.0,18000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,582.36,not_informed,Peugeot,207 Sedan Passion XR 1.4 Flex 8V 4p,2010.0,1,0,1,display,9751XXXX,female,,Educação superior completa
51,8500.0,25000.0,5000.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,208.33,saldar dividas,Fiat,Siena EL 1.0 mpi Fire Flex 8V 4p,2011.0,1,0,0,remarketing,2805XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
21,3900.0,25000.0,22500.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,727.95,"R$25,000.00",Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Mec. 4p,2010.0,1,0,0,display,2551XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
29,4700.0,33974.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,VW - VolksWagen,Passat 2.0 FSI Tiptronic,2006.0,1,0,0,affiliates,2750XXXX,,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
46,2000.0,20000.0,5000.0,PR,0.0,0.0,0,0,0,0,0,not_informed,1.0,208.33,CASA PROPRIA,Citroën,C3 Exclusive 1.4 Flex 8V 5p,2008.0,1,0,0,social,8580XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
58,3500.0,29000.0,20000.0,CE,0.0,0.0,0,0,0,0,0,not_informed,0.0,833.33,Para quitar dividas á Juros,Fiat,Siena EL 1.4 mpi Fire Flex 8V 4p,2012.0,1,1,0,social,6331XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
43,8169.0,25000.0,7000.0,SC,0.0,0.0,0,0,0,0,0,not_informed,0.0,297.16,"Quitação de dívidas, organização financeira",GM - Chevrolet,Zafira Elite 2.0 MPFI FlexPower 8V  Aut,2005.0,1,0,0,remarketing,8962XXXX,male,,Educação superior incompleta.
22,3800.0,38000.0,5000.0,AM,0.0,0.0,0,0,0,0,0,not_informed,0.0,161.77,investimento,GM - Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p,2014.0,1,0,1,display,6902XXXX,male,,not_informed
42,2000.0,18000.0,5000.0,RN,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,208.33,gasos variados,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2009.0,1,0,0,display,5961XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
22,890.0,6000.0,5400.0,PI,3000.0,0.0,0,0,0,0,0,not_informed,0.0,174.71,Pagar contas ,Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,2016.0,1,0,0,display,6402XXXX,female,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
27,4700.0,24000.0,16000.0,BA,0.0,0.0,0,0,0,0,0,not_informed,0.0,666.67,dar entrada na minha casa,Ford,Fiesta S 1.0 8V Flex 5p,2014.0,1,0,0,display,4405XXXX,male,,Educação superior completa
48,3500.0,30000.0,20000.0,RS,0.0,0.0,0,0,0,0,0,not_informed,0.0,647.07,tenho carro antigo.....quero melhorar pra mim e minha familia,GM - Chevrolet,S10 P-Up Advant. 2.4/2.4 MPFI F.Power CD,2010.0,1,1,0,display,9442XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
47,3100.0,14000.0,12600.0,SP,2800.0,0.0,0,0,0,0,0,not_informed,0.0,525.0,Comprar outro carro ,Peugeot,206 Holiday 1.4 8V 75cv 3p,2006.0,1,0,0,search,1326XXXX,female,m,4ª série completa do ensino fundamental (antigo 1º grau ou primário).
31,8000.0,13000.0,11000.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,580.56,Quitar empréstimos com juros mais elevados.,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2007.0,1,1,1,referral,8122XXXX,male,,Educação superior completa
30,3500.0,7000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,1.0,212.26,Pagar dividas pessoais,VW - VolksWagen,Gol 1000 Mi 16V/ Ouro  2p,1999.0,1,1,0,search,7191XXXX,female,,not_informed
51,5000.0,33000.0,20000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1041.67,Casamento de filha e fomentar empresa própria,Ford,Focus Sed. TI./TI.Plus 2.0 16V Flex  Aut,2011.0,1,1,1,referral,3516XXXX,male,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
58,1000.0,18000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,161.77,pagar divida,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2006.0,1,0,0,social,1840XXXX,male,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
29,5000.0,23000.0,20700.0,SP,1600.0,0.0,0,0,0,0,0,not_informed,0.0,1380.0,Para investir em minha empresa ,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012.0,1,1,0,search,7790XXXX,male,,Educação superior completa
36,5000.0,11000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,541.67,Reforma ,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2005.0,1,0,1,search,8584XXXX,male,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
52,5000.0,30000.0,20000.0,CE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,849.03,Investimentos,GM - Chevrolet,MONTANA Sport 1.4 ECONOFLEX 8V 2p,2013.0,1,0,1,affiliates,6017XXXX,male,,not_informed
31,2000.0,27000.0,10000.0,RS,0.0,0.0,0,0,0,0,0,not_informed,0.0,527.78,Construir,VW - VolksWagen,Saveiro SURF 1.8 Mi Total Flex 2p,2009.0,1,0,1,search,9178XXXX,male,,"Até a 4ª série incompleta do ensino fundamental (antigo 1º grau ou primário), que se tenha alfabetizado sem ter freqüentado escola regular."
46,3000.0,48000.0,7000.0,SC,1000.0,0.0,0,0,0,0,0,not_informed,0.0,291.67,pagar dividas,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0,1,0,0,search,8806XXXX,female,t,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
42,3000.0,15000.0,13500.0,SP,1000.0,0.0,0,0,0,0,0,not_informed,1.0,562.5,quitar divida,Fiat,Siena ELX 1.3 mpi Flex 8V 4p,2005.0,1,0,0,remarketing,1346XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
32,3000.0,12500.0,11250.0,GO,0.0,0.0,0,0,0,0,0,not_informed,0.0,363.98,para comprar o carro.,Ford,Focus 1.6 S/SE/SE Plus Flex 8V/16V  5p,2005.0,1,0,0,display,7434XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
25,1500.0,8000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,161.77,Reforma,Fiat,Palio EX 1.0 mpi 4p,1998.0,1,0,0,display,7718XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
40,1500.0,30000.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,279.56,Pagar dívidas ,GM - Chevrolet,Veraneio S / Luxe 4.1,1992.0,1,0,0,display,6823XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
26,4000.0,30000.0,15000.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,791.67,Tratamento de saúde,VW - VolksWagen,Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p,2013.0,1,0,0,search,3231XXXX,female,,Educação superior completa
35,3000.0,14000.0,8000.0,RO,0.0,0.0,0,0,0,0,0,not_informed,0.0,333.33,QUITAR DEBITOS,GM - Chevrolet,Celta Life 1.0 MPFI VHC 8V 5p,2005.0,1,0,0,referral,7680XXXX,male,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
45,3000.0,14000.0,7000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,758.33,Pagar dívidas,GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2006.0,1,1,1,search,6315XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
40,4800.0,40000.0,30000.0,RR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1375.0,investimento ,Renault,FLUENCE Sedan Dynamique 2.0 16V FLEX Aut,2011.0,1,0,0,search,6931XXXX,male,,"Até a 4ª série incompleta do ensino fundamental (antigo 1º grau ou primário), que se tenha alfabetizado sem ter freqüentado escola regular."
28,5000.0,20000.0,18000.0,BA,0.0,0.0,0,0,0,0,0,not_informed,0.0,582.36,adiquirir novo veiculo,VW - VolksWagen,Gol Plus 1.0 Mi Total Flex 4p,2008.0,1,0,0,display,4565XXXX,male,,Educação superior completa
23,5000.0,21800.0,19620.0,SC,0.0,0.0,0,0,0,0,0,not_informed,0.0,817.5,Trocar de Veículo,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0,1,0,0,display,8833XXXX,male,,Educação superior incompleta.
45,5000.0,25000.0,5000.0,AC,1500.0,0.0,0,0,0,0,0,not_informed,1.0,266.67,para quitar umas dividas,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2013.0,1,0,0,search,6968XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
58,1500.0,22000.0,10000.0,CE,0.0,0.0,0,0,0,0,0,not_informed,0.0,416.67,pagar contas,Fiat,Bravo ABSOLUTE 1.8 Flex 16V 5p,2011.0,1,1,0,search,6170XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
44,2000.0,12000.0,10800.0,GO,0.0,1.0,0,0,0,1,0,not_informed,1.0,450.0,comprar meu carro,Fiat,Punto ATTRACTIVE 1.4 Fire Flex 8V 5p,2013.0,1,0,0,social,7291XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
25,2500.0,38900.0,6923.08,SP,4375.592031572431,1.0,0,0,1,0,0,not_informed,1.0,750.0,pagar dividas,Ford,Ka 1.0 SEL TiCVT Flex 5p,2015.0,1,1,0,search,1405XXXX,female,,Educação superior completa
24,4000.0,18845.0,6000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,Astra Sedan Comfort 1.8 MPFI 8V 4p,2005.0,1,0,0,affiliates,5787XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
44,1500.0,15000.0,7000.0,PR,0.0,1.0,0,0,1,0,0,not_informed,0.0,291.67,outros,GM - Chevrolet,Celta Spirit 1.0 MPFI 8V FlexPower 3p,2006.0,1,0,0,display,8581XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
48,8000.0,22700.0,20430.0,ES,0.0,0.0,0,0,0,0,0,not_informed,0.0,867.29,reduzir juros,Renault,SANDERO vibe Hi-Flex 1.6 8V 5p,2010.0,1,0,0,direct,2990XXXX,male,,Educação superior completa
34,7000.0,27000.0,5000.0,MA,1500.0,0.0,0,0,0,0,0,not_informed,0.0,263.89,dividas,Renault,Clio Authentique 1.0/1.0 Hi-Power 16V 3p,2015.0,1,0,0,search,6563XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
28,1900.0,20000.0,10000.0,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,458.33,Gastos com obra,Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,2011.0,1,0,0,direct,9621XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
43,2500.0,16000.0,5000.0,MG,2000.0,0.0,0,0,0,0,0,not_informed,1.0,333.33,Quitar dividas,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2009.0,1,0,0,search,3057XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
31,3400.0,16788.0,16000.0,RO,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2011.0,1,0,0,affiliates,7682XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
51,6000.0,22000.0,7500.0,SP,0.0,1.0,0,0,0,1,0,not_informed,0.0,731.15,Pagar cheque especial,Honda,Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.,2006.0,1,1,0,search,8050XXXX,female,m,not_informed
30,3250.0,29000.0,6000.0,PR,4500.0,0.0,0,0,0,0,0,not_informed,0.0,400.0,PGTO CARTÃO DE CREDITO,VW - VolksWagen,Gol Trendline 1.0 T.Flex 8V 5p,2015.0,1,1,0,display,8501XXXX,male,,Educação superior completa
33,7698.0,13000.0,11700.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,617.5,TERMINAR OBRA NA CASA,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2008.0,1,0,1,display,1383XXXX,male,,Educação superior incompleta.
29,2500.0,20000.0,8700.0,MS,0.0,1.0,0,0,1,0,0,not_informed,0.0,486.44,reforma imóvel,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2013.0,1,1,0,search,7911XXXX,female,,Educação superior completa
33,2500.0,14800.0,13320.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,555.0,reforma da casa,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2008.0,1,0,1,search,6775XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
41,8000.0,45000.0,20000.0,SP,3000.0,0.0,0,0,0,0,0,not_informed,0.0,1055.56,quitar dividas cartão credito e quitar veículo,Ford,Fiesta 1.5 16V Flex Mec. 5p,2014.0,1,1,0,search,7060XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
45,3000.0,16000.0,5000.0,PR,0.0,0.0,0,0,0,0,0,not_informed,1.0,161.77,Investimento,Ford,EcoSport XLT FREESTYLE 1.6 Flex 8V 5p,2008.0,1,0,0,display,8105XXXX,female,,Educação superior completa
68,3200.0,24000.0,21600.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,947.0,Quitar cheque especial,GM - Chevrolet,Zafira Comfort 2.0 MPFI FlexPower 8V 5p,2006.0,1,0,1,search,8156XXXX,,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
31,3000.0,14000.0,5000.0,SP,1000.0,0.0,0,0,0,0,0,not_informed,0.0,487.44,Dividas variadas,Fiat,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,2011.0,1,0,0,search,6361XXXX,female,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
48,4500.0,31000.0,27900.0,RN,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1162.5,amplia o comercio,Ford,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,2008.0,1,0,1,display,5923XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
64,3880.0,43000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,487.44,diversos,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.,2013.0,1,1,1,display,9121XXXX,female,,not_informed
20,3600.0,20000.0,18000.0,GO,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,648.11,financiar um veiculo,Fiat,Palio Week. ATTRACTIVE 1.4 Fire Flex 8V,2010.0,1,1,0,search,7590XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
32,3000.0,35000.0,10000.0,DF,0.0,0.0,0,0,0,0,0,not_informed,0.0,458.33,Para Construção e reforma ,Hyundai,i30 2.0 16V 145cv 5p Mec.,2011.0,1,0,1,search,7215XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
42,1800.0,14000.0,5000.0,RS,20.0,0.0,0,0,0,0,0,not_informed,1.0,219.0,colocar em dia as parcelas do carrro,Renault,Clio RL/ JP/Auth.1.0/1.0 Hi-Power 16V 5p,2005.0,1,1,0,search,9322XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
54,4000.0,16000.0,14000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,1.0,583.33,troca de veiculo,Peugeot,206 Moonlight 1.4 Flex 8V 3p,2008.0,1,0,0,search,9617XXXX,male,c,Educação superior completa
28,8000.0,24600.0,20000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,1055.56,Proprietária,VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 5p,2011.0,1,0,1,referral,3261XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
23,2500.0,25000.0,5000.0,PR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,161.77,Para quitar dividas,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012.0,1,0,0,search,8585XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,4980.0,28680.0,21694.0,CE,4375.592031572431,1.0,0,0,0,0,0,not_informed,0.0,1242.0,Para investimento ,VW - VolksWagen,VOYAGE 1.0/1.0 City Mi Total Flex 8V 4p,2013.0,1,0,0,search,6033XXXX,,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
27,5500.0,15000.0,8000.0,DF,0.0,0.0,0,0,0,0,0,not_informed,0.0,333.33,comprar veiculo,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2009.0,1,0,0,display,7180XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
27,2400.0,8000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,1.0,161.77,Investimento ,GM - Chevrolet,Corsa Super 1.0 MPFI / 2p e 4p,1998.0,1,0,0,display,6462XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
62,1350.0,12000.0,5000.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,208.33,PAGAR  QUITAÇAO.,GM - Chevrolet,Celta 1.0/ Super 1.0 MPFI VHC 8v 5p,2005.0,1,1,0,search,2839XXXX,male,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
34,2100.0,22513.0,10000.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Fiat,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,2012.0,1,0,0,affiliates,3311XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
51,1900.0,33000.0,13680.0,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,442.59,Trocar de carro.,GM - Chevrolet,PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p,2010.0,1,0,0,display,3454XXXX,female,,Educação superior completa
38,3000.0,15000.0,13500.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,436.77,comprar o carro,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2010.0,1,0,0,display,3790XXXX,male,,not_informed
35,2300.0,26000.0,5000.0,SP,1200.0,0.0,0,0,0,0,0,not_informed,0.0,333.33,negocios,Peugeot,307 Sed. Feline 2.0/ 2.0 Flex 16V 4p Mec,2008.0,1,0,0,remarketing,6823XXXX,male,,not_informed
30,4600.0,26000.0,17000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,550.01,"limpeza do nome, pois trabalho autônomo e preciso do nome limpo para serviços maiores, e emissão de notas",Peugeot,307 Feline/Griff/Premi. 2.0 Flex 5p Aut,2008.0,1,0,0,search,8775XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
27,1700.0,17000.0,7000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,466.67,Quitação da faculdade ,Ford,KA 1.0 TECNO 8V Flex 3p,2009.0,1,0,0,search,1345XXXX,female,,Educação superior completa
52,4500.0,22000.0,15000.0,SP,4375.592031572431,1.0,0,0,0,0,0,not_informed,1.0,824.0,Colocar as finanças em dia e investimento em novo negócio.,Honda,Civic Sedan LX 1.7 16V 115cv Mec. 4p,2006.0,1,0,0,search,1175XXXX,,c,not_informed
18,3500.0,10000.0,9000.0,AL,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,382.06,not_informed,Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,2016.0,1,0,0,display,5708XXXX,male,,not_informed
32,3200.0,20000.0,18000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,582.36,quitacao cartao de credito,Fiat,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,2013.0,1,0,0,search,2244XXXX,female,,Educação superior completa
